,File,Commits
682,resources/lang/be/layout.php,24
683,resources/lang/el/layout.php,24
684,resources/lang/fr/contest.php,24
685,resources/lang/ru/layout.php,24
686,resources/lang/da/beatmaps.php,24
687,resources/js/components/quick-search-button.tsx,24
688,resources/lang/no/beatmaps.php,24
689,resources/lang/no/rankings.php,24
690,resources/lang/da/authorization.php,24
691,resources/lang/fi/password_reset.php,24
692,resources/lang/kk-KZ/authorization.php,24
693,tests/Models/Solo/ScoreTest.php,24
694,resources/lang/nl/comments.php,24
695,resources/lang/zh-tw/store.php,24
696,resources/js/components/user-list.tsx,24
697,resources/lang/id/comments.php,24
698,resources/lang/it/comments.php,24
699,resources/lang/th/comments.php,24
700,tests/Controllers/Chat/ChannelsControllerTest.php,24
701,tests/Libraries/Search/BeatmapsetQueryParserTest.php,24
702,resources/lang/fr/wiki.php,24
703,resources/js/notification-maps/category.ts,24
704,resources/lang/fr/beatmappacks.php,24
705,resources/lang/cs/model_validation.php,24
706,resources/lang/en/beatmapsets.php,23
707,resources/lang/ar/beatmapsets.php,23
708,resources/lang/no/beatmapsets.php,23
709,app/Models/RankHistory.php,23
710,app/Http/Controllers/Account/GithubUsersController.php,23
711,app/Libraries/Opengraph/UserOpengraph.php,23
712,app/Libraries/Search/ArtistTrackSearchParams.php,23
713,app/Models/Solo/ScorePerformance.php,23
714,resources/lang/pl/artist.php,23
715,resources/lang/pt-br/scores.php,23
716,resources/lang/pt/scores.php,23
717,webpack.config.js,23
718,resources/lang/be/contest.php,23
719,resources/lang/it/layout.php,23
720,resources/lang/ko/layout.php,23
721,resources/lang/pt-br/notifications.php,23
722,resources/lang/pt/notifications.php,23
723,resources/lang/sl/accounts.php,23
724,resources/lang/ca/home.php,23
725,resources/lang/zh/notifications.php,23
726,resources/lang/en/beatmaps.php,23
727,resources/views/admin/contests/show.blade.php,23
728,tests/Controllers/ScoreTokensControllerTest.php,23
729,resources/js/beatmap-discussions/editor-insertion-menu.tsx,23
730,resources/js/beatmap-discussions/editor-toolbar.tsx,23
731,resources/js/notifications/worker.ts,23
732,resources/lang/be/comments.php,23
733,resources/lang/ko/store.php,23
734,tests/Libraries/UsernameValidationTest.php,23
735,resources/lang/el/comments.php,23
736,resources/lang/de/model_validation.php,23
737,app/Console/Commands/BeatmapLeadersRefresh.php,23
738,app/Console/Commands/EsIndexDocuments.php,23
739,app/Console/Commands/EsIndexWiki.php,23
740,app/Console/Commands/MigrateFreshOrRunCommand.php,23
741,app/Http/Controllers/InterOp/ArtistTracksController.php,23
742,app/Libraries/Search/ForumSearchRequestParams.php,23
743,app/Libraries/Search/UserSearchRequestParams.php,23
744,app/Libraries/Search/WikiSearchRequestParams.php,23
745,app/Models/Store/Address.php,23
746,app/Libraries/ReplayFile.php,22
747,app/Libraries/SessionVerification/Controller.php,22
748,app/Libraries/SessionVerification/Helper.php,22
749,app/Libraries/User/PasswordResetData.php,22
750,resources/lang/ar/scores.php,22
751,resources/lang/id/changelog.php,22
752,resources/lang/kk-KZ/artist.php,22
753,resources/lang/kk-KZ/chat.php,22
754,resources/lang/kk-KZ/common.php,22
755,resources/lang/pt/page_title.php,22
756,resources/css/bem/chat-conversation-list.less,22
757,resources/js/core/user/score-pins.ts,22
758,resources/lang/hr-HR/contest.php,22
759,resources/lang/hr-HR/events.php,22
760,resources/lang/ja/contest.php,22
761,resources/lang/ja/store.php,22
762,resources/lang/nl/contest.php,22
763,resources/lang/nl/score_tokens.php,22
764,app/Transformers/ContestEntryTransformer.php,22
765,resources/lang/da/notifications.php,22
766,resources/js/quick-search/user.tsx,22
767,resources/lang/fil/events.php,22
768,resources/lang/fil/store.php,22
769,resources/js/interfaces/beatmapset-discussions-bundle-json.ts,22
770,resources/lang/ar/rankings.php,22
771,resources/lang/no/comments.php,22
772,resources/views/home/download.blade.php,22
773,resources/lang/fa-IR/authorization.php,22
774,resources/lang/sr/authorization.php,22
775,resources/views/users/beatmapset_activities.blade.php,22
776,resources/lang/zh-tw/comments.php,22
777,resources/css/bem/profile-info.less,22
778,phpunit.dusk.xml,22
779,resources/js/core/user/user-login-observer.ts,22
780,database/factories/Multiplayer/ScoreLinkFactory.php,22
781,resources/js/github-user/index.tsx,22
782,resources/views/docs/_structures/spotlight.md,22
783,resources/lang/id/events.php,22
784,app/Http/Controllers/Chat/Channels/MessagesController.php,22
785,resources/js/coffee-modules.d.ts,22
786,resources/lang/be/rankings.php,22
787,resources/lang/bg/rankings.php,22
788,resources/js/modding-profile/main.coffee,22
789,resources/lang/lt/bbcode.php,22
790,resources/lang/lt/beatmappacks.php,22
791,resources/lang/lt/beatmapset_events.php,22
792,resources/lang/lt/errors.php,22
793,resources/lang/de/beatmappacks.php,22
794,resources/lang/pt/legacy_irc_key.php,22
795,resources/lang/pl/legacy_irc_key.php,22
796,resources/lang/th/beatmapsets.php,21
797,resources/lang/en/rankings.php,21
798,app/Http/Controllers/Forum/PostsController.php,21
799,app/Http/Middleware/DatadogMetrics.php,21
800,app/Jobs/Notifications/UserAchievementUnlock.php,21
801,app/Libraries/ImageProcessorService.php,21
802,app/Models/ScorePin.php,21
803,app/Models/ScoreToken.php,21
804,app/Models/Traits/FasterAttributes.php,21
805,app/Models/Wiki/Page.php,21
806,public/images/layout/osu-lazer-logo-white.svg,21
807,resources/css/functions.less,21
808,resources/js/models/comment.ts,21
809,resources/lang/kk-KZ/forum.php,21
810,resources/lang/kk-KZ/matches.php,21
811,resources/lang/kk-KZ/tournament.php,21
812,resources/lang/be/scores.php,21
813,resources/lang/ca/page_title.php,21
814,resources/lang/kk-KZ/comments.php,21
815,resources/lang/kk-KZ/contest.php,21
816,resources/lang/kk-KZ/home.php,21
817,resources/lang/ru/page_title.php,21
818,resources/lang/ru/scores.php,21
819,resources/lang/sv/scores.php,21
820,config/services.php,21
821,resources/css/bem/chat-join-channel.less,21
822,resources/js/core/current-user-observer.ts,21
823,resources/js/models/chat/message.ts,21
824,resources/lang/no/chat.php,21
825,resources/lang/hr-HR/beatmappacks.php,21
826,resources/lang/it/bbcode.php,21
827,resources/lang/el/notifications.php,21
828,resources/lang/fa-IR/notifications.php,21
829,resources/lang/he/notifications.php,21
830,resources/lang/hr-HR/notifications.php,21
831,resources/lang/id/follows.php,21
832,resources/lang/ro/layout.php,21
833,resources/lang/bg/password_reset.php,21
834,resources/lang/fa-IR/beatmaps.php,21
835,resources/lang/fil/legacy_api_key.php,21
836,resources/js/components/beatmapset-event.tsx,21
837,resources/js/entrypoints/beatmap-discussions.tsx,21
838,resources/lang/ar/password_reset.php,21
839,resources/lang/ko/contest.php,21
840,resources/lang/no/contest.php,21
841,resources/lang/no/events.php,21
842,resources/lang/fi/oauth.php,21
843,resources/lang/he/authorization.php,21
844,resources/lang/pl/store.php,21
845,resources/lang/es/model_validation/fulfillments.php,21
846,resources/lang/ru/comments.php,21
847,resources/js/notification-widget/item-compact.tsx,21
848,resources/js/notification-widget/item-singular.tsx,21
849,resources/js/beatmaps/main.tsx,21
850,resources/lang/id/rankings.php,21
851,resources/lang/ca/api.php,21
852,resources/lang/ro/rankings.php,21
853,resources/lang/th/events.php,21
854,resources/css/bem/beatmap-discussion-post.less,21
855,app/Libraries/NewForumTopic.php,21
856,database/migrations/2017_02_06_083745_nullable_cover_json_on_user_profile_customizations.php,21
857,resources/css/bem/flag-country.less,21
858,resources/js/components/comments-manager.coffee,21
859,resources/lang/fr/legacy_api_key.php,21
860,resources/lang/fr/legacy_irc_key.php,21
861,resources/lang/el/rankings.php,21
862,resources/lang/lt/matches.php,21
863,resources/lang/lt/model_validation.php,21
864,resources/lang/it/beatmapsets.php,20
865,resources/css/bem/ranking-page-table.less,20
866,resources/views/docs/_structures/rankings.md,20
867,app/Http/Middleware/VerifyUser.php,20
868,app/Libraries/Markdown/CustomContainerInline/Renderer.php,20
869,app/Libraries/Opengraph/Forum/ForumOpengraph.php,20
870,app/Libraries/Opengraph/Forum/TopicOpengraph.php,20
871,app/Libraries/User/AvatarHelper.php,20
872,resources/js/core/user/user-model.ts,20
873,resources/lang/ca/password_reset.php,20
874,resources/lang/ca/scores.php,20
875,resources/lang/da/scores.php,20
876,resources/lang/fa-IR/scores.php,20
877,app/Singletons/UserScorePins.php,20
878,resources/lang/el/artist.php,20
879,resources/lang/el/chat.php,20
880,resources/lang/el/common.php,20
881,resources/lang/fil/page_title.php,20
882,resources/lang/id/model_validation.php,20
883,resources/lang/it/page_title.php,20
884,resources/lang/nl/artist.php,20
885,resources/lang/ro/common.php,20
886,resources/lang/lv-LV/news.php,20
887,resources/js/components/modal.tsx,20
888,resources/lang/lt/layout.php,20
889,resources/lang/th/notifications.php,20
890,resources/js/components/supporter-icon.tsx,20
891,resources/js/utils/legacy-score-helper.ts,20
892,resources/lang/fil/beatmaps.php,20
893,resources/lang/fil/password_reset.php,20
894,resources/lang/he/beatmaps.php,20
895,resources/lang/ja/beatmaps.php,20
896,resources/lang/zh-tw/beatmaps.php,20
897,resources/views/rankings/kudosu.blade.php,20
898,resources/js/utils/beatmapset-helper.ts,20
899,resources/lang/no/store.php,20
900,resources/lang/ru/contest.php,20
901,resources/lang/sl/beatmaps.php,20
902,resources/lang/fr/community.php,20
903,resources/lang/pl/comments.php,20
904,tests/Controllers/PasswordResetControllerTest.php,20
905,resources/lang/cs/store.php,20
906,resources/lang/lt/events.php,20
907,resources/js/quick-search/main.tsx,20
908,resources/lang/fi/matches.php,20
909,app/Libraries/Mods.php,20
910,resources/views/accounts/_edit_email.blade.php,20
911,resources/views/docs/_structures/multiplayer_scores_around.md,20
912,app/Models/Traits/SoloScoreInterface.php,20
913,resources/views/docs/_structures/beatmapset_discussion.md,20
914,resources/js/profile-page/play-detail-list.tsx,20
915,resources/js/profile-page/recent-activity.tsx,20
916,config/store.php,20
917,database/migrations/2016_05_10_080557_update_achievements_table.php,20
918,database/migrations/2017_01_13_062704_nullable_entry_url_on_contest_entries.php,20
919,database/migrations/2020_01_20_031913_json_news_post_page.php,20
920,database/migrations/2022_09_09_011035_upgrade_legacy_scoreids_to_bigint.php,20
921,resources/css/bem/address.less,20
922,resources/css/bem/build.less,20
923,resources/js/components/comments-sort.tsx,20
924,resources/lang/el/api.php,20
925,resources/lang/kk-KZ/supporter_tag.php,20
926,resources/lang/kk-KZ/validation.php,20
927,resources/lang/kk-KZ/wiki.php,20
928,resources/js/profile-page/main.tsx,20
929,resources/lang/bg/beatmapsets.php,19
930,app/Models/UserStatistics/Model.php,19
931,tests/HelpersTest.php,19
932,app/Http/Controllers/Admin/ContestsController.php,19
933,app/Http/Controllers/UserCoverPresetsController.php,19
934,app/Libraries/Opengraph/CommentOpengraph.php,19
935,app/Libraries/OsuWiki.php,19
936,app/Libraries/StorageUrl.php,19
937,app/Libraries/UserVerification.php,19
938,app/Models/LoginAttempt.php,19
939,app/Models/OAuth/Client.php,19
940,app/Models/UserCoverPreset.php,19
941,resources/css/bem/contest-voting-list.less,19
942,resources/lang/es/contest.php,19
943,resources/lang/fil/scores.php,19
944,resources/lang/he/scores.php,19
945,resources/lang/hr-HR/scores.php,19
946,resources/lang/hu/chat.php,19
947,resources/lang/be/artist.php,19
948,resources/lang/fi/score_tokens.php,19
949,resources/lang/lt/chat.php,19
950,resources/js/core/twitch-player.tsx,19
951,resources/lang/bg/layout.php,19
952,resources/lang/lv-LV/notifications.php,19
953,resources/lang/ms-MY/notifications.php,19
954,resources/lang/be/home.php,19
955,resources/lang/el/home.php,19
956,resources/lang/it/contest.php,19
957,resources/lang/uk/notifications.php,19
958,resources/lang/vi/notifications.php,19
959,resources/views/rankings/index.blade.php,19
960,resources/lang/ar/events.php,19
961,resources/lang/ar/store.php,19
962,resources/lang/cs/password_reset.php,19
963,resources/lang/de/password_reset.php,19
964,resources/lang/es/password_reset.php,19
965,resources/lang/fr/model_validation.php,19
966,resources/lang/hu/password_reset.php,19
967,resources/lang/it/password_reset.php,19
968,resources/lang/si-LK/authorization.php,19
969,resources/lang/sl/authorization.php,19
970,app/Libraries/Smilies.php,19
971,config/database.php,19
972,resources/lang/lv-LV/comments.php,19
973,resources/lang/lv-LV/forum.php,19
974,resources/lang/pt/comments.php,19
975,tests/Models/UserTest.php,19
976,resources/js/artist-tracks-index/main.tsx,19
977,resources/views/store/objects/order.blade.php,19
978,resources/lang/pt/events.php,19
979,app/Models/BeatmapsetEvent.php,19
980,resources/lang/el/events.php,19
981,app/Libraries/Markdown/Indexing/Extension.php,19
982,database/factories/Store/ProductFactory.php,19
983,database/migrations/2016_02_27_103851_create_osu_slack_users_table.php,19
984,database/migrations/2016_02_29_052133_create_beatmapset_discussions.php,19
985,database/migrations/2016_03_02_214730_change_primary_key_on_slack_users.php,19
986,database/migrations/2016_03_03_223651_osu_slack_user_make_slack_id_nullable.php,19
987,database/migrations/2016_03_09_083112_add_index_on_slack_id.php,19
988,database/migrations/2016_03_18_170000_create_oauth_scopes_table.php,19
989,database/migrations/2016_03_18_170001_create_oauth_grants_table.php,19
990,database/migrations/2016_03_18_170002_create_oauth_grant_scopes_table.php,19
991,database/migrations/2016_03_18_170003_create_oauth_clients_table.php,19
992,database/migrations/2016_03_18_170004_create_oauth_client_endpoints_table.php,19
993,database/migrations/2016_03_18_170005_create_oauth_client_scopes_table.php,19
994,database/migrations/2016_03_18_170006_create_oauth_client_grants_table.php,19
995,database/migrations/2016_03_18_170007_create_oauth_sessions_table.php,19
996,database/migrations/2016_03_18_170008_create_oauth_session_scopes_table.php,19
997,database/migrations/2016_03_18_170009_create_oauth_auth_codes_table.php,19
998,database/migrations/2016_03_18_170010_create_oauth_auth_code_scopes_table.php,19
999,database/migrations/2016_03_18_170011_create_oauth_access_tokens_table.php,19
1000,database/migrations/2016_03_18_170012_create_oauth_access_token_scopes_table.php,19
1001,database/migrations/2016_03_18_170013_create_oauth_refresh_tokens_table.php,19
1002,database/migrations/2016_08_25_055700_create_contest_vote_aggregates_view.php,19
1003,database/migrations/2016_10_28_000000_update_oauth_tables.php,19
1004,database/migrations/2016_12_19_132350_add_kudosu_refresh_votes_to_beatmap_discussions.php,19
1005,database/migrations/2017_02_01_105338_drop_slack_users.php,19
1006,database/migrations/2017_02_13_013536_delete_contest_vote_aggregates_view.php,19
1007,database/migrations/2017_08_28_110634_drop_beatmapset_discussions.php,19
1008,database/migrations/2017_11_22_081837_remove_kudosu_refresh_votes_from_beatmap_discussions.php,19
1009,database/migrations/2018_04_06_081112_unique_beatmapset_discussion_votes.php,19
1010,database/migrations/2019_08_07_103120_add_index_to_beatmap_discussion.php,19
1011,database/migrations/2021_03_24_130818_create_solo_scores.php,19
1012,database/migrations/2021_09_15_065842_create_new_score_tables.php,19
1013,database/migrations/2022_05_16_114745_update_beatmapsets_approvedby_id_type.php,19
1014,resources/css/bem/forum-topic-title.less,19
1015,resources/css/bem/update-streams-v2.less,19
1016,resources/js/_classes/store-cart.coffee,19
1017,resources/js/_classes/turbolinks-ujs.coffee,19
1018,resources/js/entrypoints/comments-index.coffee,19
1019,resources/js/entrypoints/comments-show.coffee,19
1020,resources/lang/zh-tw/legacy_api_key.php,19
1021,resources/lang/zh-tw/legacy_irc_key.php,19
1022,resources/lang/lv-LV/beatmapsets.php,18
1023,app/Models/BeatmapDiscussion.php,18
1024,.gitignore,18
1025,app/Jobs/UserNotificationDigest.php,18
1026,app/Libraries/Elasticsearch/Hit.php,18
1027,app/Libraries/Ip2AsnUpdater.php,18
1028,app/Libraries/MorphMap.php,18
1029,app/Libraries/Opengraph/BeatmapsetOpengraph.php,18
1030,app/Libraries/SignedRandomString.php,18
1031,app/Models/GithubUser.php,18
1032,app/Models/ProfileBanner.php,18
1033,app/Libraries/NominateBeatmapset.php,18
1034,resources/lang/fi/beatmapset_watches.php,18
1035,resources/lang/ja/scores.php,18
1036,resources/lang/kk-KZ/legacy_api_key.php,18
1037,resources/lang/kk-KZ/legacy_irc_key.php,18
1038,resources/lang/lt/scores.php,18
1039,resources/lang/lv-LV/scores.php,18
1040,resources/lang/ms-MY/scores.php,18
1041,resources/lang/pl/scores.php,18
1042,config/octane.php,18
1043,resources/js/core/account-edit-blocklist.ts,18
1044,resources/js/entrypoints/user-cover-presets.ts,18
1045,resources/lang/pl/chat.php,18
1046,resources/lang/sv/comments.php,18
1047,resources/lang/cs/contest.php,18
1048,resources/lang/cs/layout.php,18
1049,resources/lang/de/layout.php,18
1050,resources/lang/fil/layout.php,18
1051,resources/lang/hu/layout.php,18
1052,resources/lang/ja/layout.php,18
1053,resources/lang/si-LK/notifications.php,18
1054,resources/lang/sk/notifications.php,18
1055,resources/lang/sl/notifications.php,18
1056,resources/lang/sr/notifications.php,18
1057,resources/lang/sv/notifications.php,18
1058,resources/js/utils/offset-paginator.ts,18
1059,resources/lang/fil/comments.php,18
1060,resources/lang/it/forum.php,18
1061,resources/lang/ja/home.php,18
1062,resources/lang/ar/bbcode.php,18
1063,resources/lang/ar/legacy_irc_key.php,18
1064,resources/lang/el/contest.php,18
1065,resources/lang/pl/password_reset.php,18
1066,resources/lang/pt-br/password_reset.php,18
1067,resources/lang/pt/password_reset.php,18
1068,resources/lang/ro/password_reset.php,18
1069,resources/lang/ru/password_reset.php,18
1070,resources/lang/tg-TJ/authorization.php,18
1071,resources/views/master.blade.php,18
1072,resources/lang/ru/store.php,18
1073,resources/lang/zh/events.php,18
1074,app/Transformers/SeasonalBackgroundTransformer.php,18
1075,config/scribe.php,18
1076,resources/lang/ar/api.php,18
1077,resources/lang/pt-br/comments.php,18
1078,resources/lang/ro/comments.php,18
1079,app/Libraries/Groups.php,18
1080,resources/lang/el/store.php,18
1081,resources/views/store/checkout/show.blade.php,18
1082,resources/lang/nl/rankings.php,18
1083,resources/views/store/products/username-change.blade.php,18
1084,resources/lang/th/model_validation.php,18
1085,resources/views/docs/_structures/chat_message.md,18
1086,resources/views/docs/_structures/comment_bundle.md,18
1087,app/Transformers/UserBadgeTransformer.php,18
1088,resources/lang/bg/api.php,18
1089,resources/lang/cs/api.php,18
1090,app/Http/Controllers/FriendsController.php,18
1091,app/Jobs/UpdateUserForumTopicFollows.php,18
1092,app/Libraries/UserRegistration.php,18
1093,resources/lang/fr/api.php,18
1094,resources/lang/ko/legacy_irc_key.php,18
1095,resources/css/bem/comments.less,18
1096,resources/css/bem/store-page.less,18
1097,resources/js/beatmapsets-show/metadata-editor.tsx,18
1098,resources/js/markdown/renderers.tsx,18
1099,resources/js/stores/ui-state-store.ts,18
1100,resources/views/docs/_structures/beatmapset_compact.md,18
1101,resources/lang/ro/beatmappacks.php,18
1102,resources/lang/zh-tw/rankings.php,18
1103,resources/lang/ca/legacy_api_key.php,18
1104,resources/lang/ca/legacy_irc_key.php,18
1105,resources/lang/ca/model_validation.php,18
1106,resources/lang/pt-br/legacy_api_key.php,18
1107,resources/lang/pt-br/legacy_irc_key.php,18
1108,resources/css/bem/nav2.less,17
1109,resources/js/core/sticky-header.ts,17
1110,resources/lang/nl/beatmapsets.php,17
1111,app/Transformers/BeatmapsetCompactTransformer.php,17
1112,app/Transformers/BeatmapsetTransformer.php,17
1113,.env.dusk.local.example,17
1114,app/Http/Middleware/LegacyInterOpAuth.php,17
1115,app/Jobs/RegenerateBeatmapsetCover.php,17
1116,app/Libraries/Opengraph/Wiki/PageOpengraph.php,17
1117,app/Models/Forum/TopicPoll.php,17
1118,app/Models/Group.php,17
1119,app/Models/Multiplayer/Score.php,17
1120,app/Models/Solo/ScoreProcessHistory.php,17
1121,app/Models/UserRelation.php,17
1122,app/Models/UserReport.php,17
1123,resources/views/accounts/_edit_options.blade.php,17
1124,resources/views/accounts/_edit_privacy.blade.php,17
1125,resources/lang/pt-br/contest.php,17
1126,tests/Libraries/Search/ScoreSearchParamsTest.php,17
1127,resources/css/bem/user-cover-preset-replace.less,17
1128,resources/js/user-cover-preset-batch-activate/index.ts,17
1129,resources/lang/ja/page_title.php,17
1130,resources/lang/lt/artist.php,17
1131,resources/lang/lt/common.php,17
1132,resources/lang/ro/page_title.php,17
1133,resources/lang/sv/password_reset.php,17
1134,resources/lang/th/page_title.php,17
1135,resources/js/core/twitch-embed-player.d.ts,17
1136,resources/lang/be/api.php,17
1137,resources/lang/en/layout.php,17
1138,resources/lang/pl/layout.php,17
1139,resources/lang/pt/contest.php,17
1140,resources/lang/tg-TJ/notifications.php,17
1141,resources/lang/cs/forum.php,17
1142,resources/js/beatmap-discussions/subscribe.tsx,17
1143,resources/lang/fr/beatmap_discussions.php,17
1144,resources/lang/fr/livestreams.php,17
1145,resources/lang/fr/user_verification.php,17
1146,resources/lang/uk/password_reset.php,17
1147,tests/Controllers/BeatmapsControllerTest.php,17
1148,resources/lang/uk/comments.php,17
1149,resources/lang/vi/comments.php,17
1150,resources/lang/zh/comments.php,17
1151,app/Libraries/Ip2Asn.php,17
1152,app/Libraries/User/UsernamesForDbLookup.php,17
1153,resources/lang/fi/report.php,17
1154,resources/views/beatmapsets/show.blade.php,17
1155,resources/lang/ca/beatmap_discussions.php,17
1156,resources/lang/de/oauth.php,17
1157,resources/lang/ko/bbcode.php,17
1158,resources/views/docs/_structures/beatmap.md,17
1159,resources/views/docs/_structures/beatmap_playcount.md,17
1160,resources/views/docs/_structures/beatmapset_extended.md,17
1161,resources/views/docs/_structures/build.md,17
1162,resources/views/docs/_structures/comment.md,17
1163,resources/views/docs/_websocket_events.md,17
1164,app/Http/Controllers/BeatmapDiscussionPostsController.php,17
1165,app/Http/Controllers/BeatmapsetDiscussionVotesController.php,17
1166,resources/css/bem/beatmap-discussion.less,17
1167,resources/lang/de/api.php,17
1168,app/Models/UserNotification.php,17
1169,database/factories/UserStatistics/Mania4kFactory.php,17
1170,database/factories/UserStatistics/Mania7kFactory.php,17
1171,resources/js/components/big-button.tsx,17
1172,resources/js/components/beatmapset-list-view.tsx,17
1173,resources/js/components/notification-banner.tsx,17
1174,resources/js/core-legacy/bbcode-preview.coffee,17
1175,resources/js/core-legacy/forum-topic-reply.coffee,17
1176,resources/js/core-legacy/post-preview.coffee,17
1177,resources/lang/kk-KZ/api.php,17
1178,resources/lang/lt/follows.php,17
1179,resources/lang/el/beatmappacks.php,17
1180,resources/lang/el/legacy_api_key.php,17
1181,resources/lang/el/legacy_irc_key.php,17
1182,resources/lang/el/model_validation.php,17
1183,resources/lang/es/bbcode.php,17
1184,app/Libraries/Beatmapset/NominateBeatmapset.php,16
1185,resources/lang/fil/beatmapsets.php,16
1186,database/factories/BeatmapFactory.php,16
1187,app/Http/Controllers/Users/MultiplayerController.php,16
1188,app/Jobs/Notifications/BeatmapsetDiscussionQualifiedProblem.php,16
1189,app/Libraries/Search/UserSearch.php,16
1190,resources/lang/es/client_verifications.php,16
1191,resources/lang/fi/sort.php,16
1192,resources/lang/si-LK/scores.php,16
1193,resources/lang/sk/scores.php,16
1194,resources/lang/sl/scores.php,16
1195,resources/lang/sr/scores.php,16
1196,app/Transformers/Multiplayer/RoomTransformer.php,16
1197,resources/js/chat/conversation-panel.tsx,16
1198,resources/lang/ar/page_title.php,16
1199,resources/lang/en/models.php,16
1200,database/migrations/2024_03_12_110401_create_user_cover_presets.php,16
1201,resources/css/bem/osu-switch-v2.less,16
1202,resources/css/bem/user-cover-preset-table.less,16
1203,resources/lang/en/user_cover_presets.php,16
1204,resources/lang/cs/wiki.php,16
1205,resources/lang/fi/client_verifications.php,16
1206,resources/lang/hr-HR/bbcode.php,16
1207,resources/lang/hr-HR/beatmapset_events.php,16
1208,resources/lang/hr-HR/community.php,16
1209,resources/lang/hr-HR/forum.php,16
1210,resources/lang/ja/bbcode.php,16
1211,resources/lang/id/errors.php,16
1212,resources/js/interfaces/beatmapset-with-discussions-json.ts,16
1213,resources/lang/ru/model_validation.php,16
1214,resources/lang/fil/rankings.php,16
1215,resources/js/beatmap-discussions/review-post.tsx,16
1216,resources/js/contest-judge-results/vote.tsx,16
1217,resources/js/stores/beatmapset-discussions-bundle-store.ts,16
1218,resources/js/stores/beatmapset-discussions-for-modding-profile-store.ts,16
1219,resources/lang/sr/beatmaps.php,16
1220,resources/lang/zh-tw/contest.php,16
1221,resources/lang/lt/contest.php,16
1222,resources/lang/lv-LV/password_reset.php,16
1223,resources/lang/es/beatmapset_events.php,16
1224,resources/lang/tr/beatmap_discussions.php,16
1225,resources/lang/fi/errors.php,16
1226,resources/lang/ca/store.php,16
1227,resources/js/chat/create-announcement-button.tsx,16
1228,resources/lang/lv-LV/api.php,16
1229,tests/Models/Chat/ChannelTest.php,16
1230,app/Transformers/Multiplayer/ScoreTransformer.php,16
1231,resources/css/bem/forum-topic-entry.less,16
1232,resources/css/bem/user-level.less,16
1233,resources/js/components/user-level.tsx,16
1234,resources/lang/lv-LV/bbcode.php,16
1235,resources/lang/nl/api.php,16
1236,resources/views/news/show.blade.php,16
1237,resources/lang/ru/beatmappacks.php,16
1238,resources/lang/bg/events.php,16
1239,resources/lang/el/beatmap_discussions.php,16
1240,resources/lang/pl/api.php,16
1241,resources/views/docs/_structures/beatmap_pack.md,16
1242,resources/views/docs/_structures/nomination.md,16
1243,resources/lang/ko/news.php,16
1244,app/Http/Controllers/Chat/ChatController.php,16
1245,database/migrations/2023_08_25_000000_create_multiplayer_score_links.php,16
1246,database/migrations/2023_08_25_000001_add_score_link_id_to_multiplayer_scores_high.php,16
1247,database/migrations/2023_08_25_000002_add_last_score_link_id_to_multiplayer_rooms_high.php,16
1248,resources/css/bem/grid-cell.less,16
1249,resources/css/bem/grid.less,16
1250,resources/css/bem/page-extra-tabs.less,16
1251,resources/css/bem/username-change.less,16
1252,resources/js/beatmap-discussions/review-editor-config-context.ts,16
1253,resources/js/cli/mod-names-generator.js,16
1254,resources/js/entrypoints/comments-index.tsx,16
1255,resources/js/entrypoints/comments-show.tsx,16
1256,resources/js/news-sidebar/main.tsx,16
1257,resources/js/remark-plugins/legacy-link/micromark.ts,16
1258,resources/js/remark-plugins/old-link/micromark.ts,16
1259,resources/js/components/flag-country.tsx,16
1260,resources/lang/fr/bbcode.php,16
1261,resources/lang/ja/model_validation.php,16
1262,resources/lang/zh-tw/model_validation.php,16
1263,resources/lang/bg/beatmappacks.php,16
1264,resources/lang/bg/legacy_api_key.php,16
1265,resources/lang/bg/legacy_irc_key.php,16
1266,resources/lang/bg/model_validation.php,16
1267,resources/lang/sv/legacy_api_key.php,16
1268,resources/lang/sv/legacy_irc_key.php,16
1269,resources/lang/hu/beatmapsets.php,15
1270,resources/lang/id/beatmapsets.php,15
1271,resources/lang/tr/beatmapsets.php,15
1272,resources/lang/zh/beatmapsets.php,15
1273,docker/development/entrypoint.sh,15
1274,app/Enums/Ip.php,15
1275,app/Models/Artist.php,15
1276,app/Models/Smiley.php,15
1277,resources/js/core/account-edit.ts,15
1278,resources/lang/es/livestreams.php,15
1279,resources/lang/kk-KZ/changelog.php,15
1280,resources/lang/kk-KZ/community.php,15
1281,resources/lang/kk-KZ/errors.php,15
1282,resources/lang/kk-KZ/livestreams.php,15
1283,resources/lang/kk-KZ/mail.php,15
1284,resources/lang/kk-KZ/model_validation.php,15
1285,resources/lang/kk-KZ/multiplayer.php,15
1286,resources/lang/kk-KZ/news.php,15
1287,resources/lang/kk-KZ/oauth.php,15
1288,resources/lang/kk-KZ/quick_search.php,15
1289,resources/lang/kk-KZ/rankings.php,15
1290,resources/lang/kk-KZ/sessions.php,15
1291,resources/lang/kk-KZ/sort.php,15
1292,resources/lang/kk-KZ/user_verification.php,15
1293,resources/lang/th/artist.php,15
1294,resources/lang/th/scores.php,15
1295,resources/js/chat/add-channel-button.tsx,15
1296,resources/js/components/block-button.tsx,15
1297,resources/js/components/user-card-store.tsx,15
1298,resources/lang/en/artist.php,15
1299,resources/lang/no/common.php,15
1300,resources/js/core-legacy/twitch-player.coffee,15
1301,resources/js/scores-show/stats.tsx,15
